0.0, 0.0 
0.1, 0.0 
0.2, 0.0 
0.3, 0.0 
0.4, 0.0 
0.5, 0.0 
0.6, 0.0 
0.7, 0.0 
0.8, 0.0 
0.9, 0.0 
1.0, 0.0 
0.0, 0.06666666666666667 
0.1, 0.06666666666666667 
0.2, 0.06666666666666667 
0.3, 0.06666666666666667 
0.4, 0.06666666666666667 
0.5, 0.06666666666666667 
0.6, 0.06666666666666667 
0.7, 0.06666666666666667 
0.8, 0.06666666666666667 
0.9, 0.06666666666666667 
1.0, 0.06666666666666667 
0.0, 0.13333333333333333 
0.1, 0.13333333333333333 
0.2, 0.13333333333333333 
0.3, 0.13333333333333333 
0.4, 0.13333333333333333 
0.5, 0.13333333333333333 
0.6, 0.13333333333333333 
0.7, 0.13333333333333333 
0.8, 0.13333333333333333 
0.9, 0.13333333333333333 
1.0, 0.13333333333333333 
0.0, 0.20000000000000004 
0.1, 0.20000000000000004 
0.2, 0.20000000000000004 
0.3, 0.20000000000000004 
0.4, 0.20000000000000004 
0.5, 0.20000000000000004 
0.6, 0.20000000000000004 
0.7, 0.20000000000000004 
0.8, 0.20000000000000004 
0.9, 0.20000000000000004 
1.0, 0.20000000000000004 
